step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,,,
5.0,0,0.0,0.0,13.127106054937158,0,0.0,0.9146493645838444,0,0.0,False,,
10.0,0,0.0,0.0,11.91429369489832,0,0.0,0.8290656900349247,0,0.0,False,,
15.0,3,5.0,0.2777777777777778,6.878114708712178,3,5.0,0.40344383312324755,3,5.0,False,,
20.0,9,46.0,2.5555555555555554,6.429509924585736,9,46.0,0.3454867486434508,9,46.0,False,,
25.0,11,95.0,4.130434782608695,5.988485991835107,11,95.0,0.3104066290231917,11,95.0,False,,
30.0,13,159.0,7.571428571428571,3.7834258947930253,13,159.0,0.20097715888502812,13,159.0,False,,
35.0,17,234.0,9.75,3.4133493807879223,17,234.0,0.18972437641957526,17,234.0,False,,
40.0,17,319.0,11.0,4.509391528694447,17,319.0,0.2822742094891364,17,319.0,False,,
45.0,21,413.0,12.515151515151516,4.153611909754119,21,413.0,0.2704253732889412,21,413.0,False,,
50.0,22,520.0,15.294117647058824,2.9967475950632565,22,520.0,0.15661881477144818,22,520.0,False,,
55.0,28,649.0,17.54054054054054,2.803058366487754,28,649.0,0.15788626771077066,28,649.0,False,,
60.0,29,794.0,22.055555555555557,1.2183126163534945,29,794.0,0.043361068639554544,29,794.0,False,,
65.0,33,955.0,23.29268292682927,2.4262296837803192,33,955.0,0.14233008160082797,33,955.0,False,,
70.0,34,1121.0,27.341463414634145,1.31164684209614,34,1121.0,0.05498571476770828,34,1121.0,False,,
75.0,37,1305.0,25.58823529411765,3.4461176310699706,37,1305.0,0.22410132518836068,37,1305.0,False,,
80.0,39,1493.0,29.274509803921568,2.465667239231688,39,1493.0,0.1452451495714885,39,1493.0,False,,
85.0,43,1699.0,30.339285714285715,2.146826147383849,43,1699.0,0.10700566017666986,43,1699.0,False,,
90.0,49,1930.0,35.09090909090909,1.0463938199268292,49,1930.0,0.035955223325067766,49,1930.0,False,,
95.0,51,2185.0,39.72727272727273,0.8450543913871416,51,2185.0,0.023544366169442697,51,2185.0,False,,
100.0,52,2442.0,43.607142857142854,0.9834325201450016,52,2442.0,0.03643082602819708,52,2442.0,False,,
105.0,52,2702.0,49.127272727272725,0.6959889021282771,52,2702.0,0.03593365727748421,52,2702.0,False,,
110.0,52,2962.0,49.36666666666667,1.6223422430389154,52,2962.0,0.08853876327339878,52,2962.0,False,,
115.0,52,3222.0,53.7,1.6881996999616067,52,3222.0,0.09420664846130491,52,3222.0,False,,
120.0,54,3484.0,59.05084745762712,0.6679875492225562,54,3484.0,0.01793490487617413,54,3484.0,False,,
125.0,56,3762.0,62.7,0.9187073399072785,56,3762.0,0.03366939664647633,56,3762.0,False,,
130.0,56,4042.0,68.50847457627118,0.6638536500322635,56,4042.0,0.033273345717154804,56,4042.0,False,,
135.0,56,4322.0,72.03333333333333,0.914942535787485,56,4322.0,0.032118552024308133,56,4322.0,False,,
140.0,56,4602.0,76.7,0.9175659882207147,56,4602.0,0.03381291447260561,56,4602.0,False,,
145.0,56,4882.0,76.28125,1.6894595467416949,56,4882.0,0.0967741935483871,56,4882.0,False,,
150.0,56,5162.0,78.21212121212122,1.8872379838019964,56,5162.0,0.10869970088682615,56,5162.0,False,,
155.0,60,5448.0,83.81538461538462,0.6942445004327241,60,5448.0,0.02351632746169024,60,5448.0,False,,
160.0,62,5753.0,87.16666666666667,0.8238219523584034,62,5753.0,0.030532416801606392,62,5753.0,False,,
165.0,62,6063.0,91.86363636363636,0.8207291546167483,62,6063.0,0.030130762897005323,62,6063.0,False,,
170.0,62,6373.0,95.11940298507463,0.9748714376322914,62,6373.0,0.02856248857113145,62,6373.0,False,,
175.0,62,6683.0,101.25757575757575,0.8183930363043466,62,6683.0,0.02976085589594354,62,6683.0,False,,
180.0,62,6993.0,109.265625,0.38846187812842714,62,6993.0,0.0,62,6993.0,False,,
185.0,62,7303.0,104.32857142857142,1.323326201075587,62,7303.0,0.07413320995377178,62,7303.0,False,,
190.0,62,7613.0,108.75714285714285,0.7551874120280863,62,7613.0,0.03004227058497666,62,7613.0,False,,
195.0,66,7941.0,113.44285714285714,0.7028256406331657,66,7941.0,0.028015462367195106,66,7941.0,False,,
200.0,66,8271.0,118.15714285714286,0.6812651983788248,66,8271.0,0.026724534113020483,66,8271.0,False,,
205.0,66,8601.0,121.14084507042253,0.9072252022162353,66,8601.0,0.029411764705882353,66,8601.0,False,,
210.0,66,8931.0,127.58571428571429,0.7420353938704862,66,8931.0,0.028219272862454552,66,8931.0,False,,
215.0,66,9261.0,132.3,0.73445502867415,66,9261.0,0.0,66,9261.0,False,,
220.0,66,9591.0,126.19736842105263,1.6185548014054534,66,9591.0,0.08953869183026146,66,9591.0,False,,
225.0,68,9923.0,130.56578947368422,0.9030829701929411,68,9923.0,0.03979938010234292,68,9923.0,False,,
230.0,72,10278.0,135.23684210526315,0.6429627563480147,72,10278.0,0.02540656288241339,72,10278.0,False,,
235.0,72,10638.0,139.97368421052633,0.65425212759591,72,10638.0,0.026235135121791167,72,10638.0,False,,
240.0,72,10998.0,146.64,0.5028085656468897,72,10998.0,0.013464915315833182,72,10998.0,False,,
245.0,72,11358.0,149.44736842105263,0.6336925366953947,72,11358.0,0.024719082001747626,72,11358.0,False,,
250.0,72,11718.0,154.18421052631578,0.651435669344519,72,11718.0,0.024891998902830448,72,11718.0,False,,
255.0,72,12078.0,150.975,1.0833082654935517,72,12078.0,0.057112085740077013,72,12078.0,False,,
260.0,74,12440.0,155.5,0.6442128323772698,74,12440.0,0.025181569630474576,74,12440.0,False,,
265.0,76,12820.0,158.2716049382716,0.7349286795522386,76,12820.0,0.02564123272714836,76,12820.0,False,,
270.0,76,13200.0,165.0,0.5970366951931078,76,13200.0,0.023854306395842784,76,13200.0,False,,
275.0,76,13580.0,171.8987341772152,0.4112209140551708,76,13580.0,0.02322605867509642,76,13580.0,False,,
280.0,76,13960.0,174.5,0.5574939235773897,76,13960.0,0.02354791707849779,76,13960.0,False,,
285.0,76,14340.0,179.25,0.563647401605235,76,14340.0,0.023680459216571758,76,14340.0,False,,
290.0,76,14720.0,169.19540229885058,1.2767993547807521,76,14720.0,0.06623584657234002,76,14720.0,False,,
295.0,80,15106.0,173.632183908046,0.9799095702608677,80,15106.0,0.045034547141569826,80,15106.0,False,,
300.0,80,15506.0,180.30232558139534,0.6767739415144998,80,15506.0,0.004591447576587369,80,15506.0,False,,
305.0,82,15914.0,185.04651162790697,0.61114161817488,82,15914.0,0.022242001947827467,82,15914.0,False,,
310.0,82,16324.0,194.33333333333334,0.2843038192992112,82,16324.0,0.02236666917685455,82,16324.0,False,,
315.0,82,16734.0,194.58139534883722,0.5871263649652811,82,16734.0,0.022500203633046185,82,16734.0,False,,
320.0,82,17144.0,199.34883720930233,0.6098642966961566,82,17144.0,0.023525080511066034,82,17144.0,False,,
325.0,82,17554.0,201.77011494252875,0.7312936183859802,82,17554.0,0.023809617303261556,82,17554.0,False,,
330.0,82,17964.0,208.88372093023256,0.5954005704844995,82,17964.0,0.022756802255425774,82,17964.0,False,,
335.0,82,18374.0,218.73809523809524,0.2921179309450729,82,18374.0,0.02305493433179929,82,18374.0,False,,
340.0,82,18784.0,218.41860465116278,0.6073363347945016,82,18784.0,0.022214767283287133,82,18784.0,False,,
345.0,82,19194.0,223.1860465116279,0.5766988129037731,82,19194.0,0.021836745683405958,82,19194.0,False,,
350.0,82,19604.0,225.33333333333334,0.7644454147434411,82,19604.0,0.022583769793055396,82,19604.0,False,,
355.0,82,20014.0,232.72093023255815,0.6432182133161437,82,20014.0,0.02263306193547877,82,20014.0,False,,
360.0,82,20424.0,243.14285714285714,0.3266630688916577,82,20424.0,0.0,82,20424.0,False,,
365.0,82,20834.0,236.75,0.9455073368432924,82,20834.0,0.04529163236169636,82,20834.0,False,,
370.0,82,21244.0,244.183908045977,0.46794348115579326,82,21244.0,0.02358988134255226,82,21244.0,False,,
375.0,84,21659.0,246.125,0.5814828255060948,84,21659.0,0.021941555361341892,84,21659.0,False,,
380.0,84,22079.0,250.89772727272728,0.5911411094561846,84,22079.0,0.022327954129624086,84,22079.0,False,,
385.0,84,22499.0,255.67045454545453,0.6143873925548796,84,22499.0,0.023255813953488372,84,22499.0,False,,
390.0,84,22919.0,260.4431818181818,0.594345746243111,84,22919.0,0.021581739661870925,84,22919.0,False,,
395.0,84,23339.0,268.264367816092,0.4567356118217509,84,23339.0,0.011105560102377595,84,23339.0,False,,
400.0,84,23759.0,269.9886363636364,0.6495543533925797,84,23759.0,0.02266268797662315,84,23759.0,False,,
405.0,84,24179.0,274.7613636363636,0.6428840196445631,84,24179.0,0.02245428617645873,84,24179.0,False,,
410.0,84,24599.0,279.53409090909093,0.6097611982953223,84,24599.0,0.021172178348508975,84,24599.0,False,,
415.0,84,25019.0,284.3068181818182,0.612922889612382,84,25019.0,0.021427512937531177,84,25019.0,False,,
420.0,84,25439.0,295.80232558139534,0.30229351308180497,84,25439.0,0.011543541671385448,84,25439.0,False,,
425.0,84,25859.0,293.85227272727275,0.6348028594839513,84,25859.0,0.022861085293262265,84,25859.0,False,,
430.0,84,26279.0,298.625,0.6215179989026965,84,26279.0,0.021782187732755125,84,26279.0,False,,
435.0,84,26699.0,296.65555555555557,0.932259625488537,84,26699.0,0.04354414669245122,84,26699.0,False,,
440.0,84,27119.0,301.3222222222222,0.7809377306943017,84,27119.0,0.033270623430371175,84,27119.0,False,,
445.0,86,27544.0,306.0444444444444,0.566424621088798,86,27544.0,0.022749177991294955,86,27544.0,False,,
450.0,86,27974.0,310.8222222222222,0.5405281928246737,86,27974.0,0.02106054039036501,86,27974.0,False,,
455.0,86,28404.0,319.14606741573033,0.398030242645962,86,28404.0,0.022003745789090555,86,28404.0,False,,
460.0,86,28834.0,320.3777777777778,0.5578282358592322,86,28834.0,0.02209236247308893,86,28834.0,False,,
465.0,86,29264.0,325.15555555555557,0.5461419325716947,86,29264.0,0.021810158211714517,86,29264.0,False,,
470.0,86,29694.0,326.3076923076923,0.726567092565452,86,29694.0,0.021867951352771437,86,29694.0,False,,
475.0,86,30124.0,331.032967032967,0.7348840710976781,86,30124.0,0.02184553153370402,86,30124.0,False,,
480.0,86,30554.0,347.20454545454544,0.3450743098180038,86,30554.0,0.0,86,30554.0,False,,
485.0,86,30984.0,344.26666666666665,0.6343758338772341,86,30984.0,0.021519381998964224,86,30984.0,False,,
490.0,86,31414.0,352.96629213483146,0.4478347962956683,86,31414.0,0.010382809833807372,86,31414.0,False,,
495.0,86,31844.0,353.8222222222222,0.6145029048525352,86,31844.0,0.022097984483506625,86,31844.0,False,,
500.0,86,32274.0,358.6,0.6259451796649371,86,32274.0,0.022358709998505224,86,32274.0,False,,
505.0,86,32704.0,351.6559139784946,0.9892126519432565,86,32704.0,0.044444444444444446,86,32704.0,False,,
510.0,86,33134.0,360.1521739130435,0.8225099827309422,86,33134.0,0.041037847302203105,86,33134.0,False,,
515.0,88,33567.0,372.96666666666664,0.24218821006325106,88,33567.0,0.020850817614622975,88,33567.0,False,,
520.0,88,34007.0,369.64130434782606,0.5051138915902343,88,34007.0,0.021879965320664458,88,34007.0,False,,
525.0,88,34447.0,374.42391304347825,0.4872642827484772,88,34447.0,0.02028015790256663,88,34447.0,False,,
530.0,88,34887.0,371.13829787234044,0.7658159725956516,88,34887.0,0.02073471216587908,88,34887.0,False,,
535.0,88,35327.0,383.9891304347826,0.5552431529160524,88,35327.0,0.02122308956734266,88,35327.0,False,,
