sim_time,arrived,tyre_pm
0,0,0.0
1,0,1.3174692593980581
2,0,1.8815349175361917
3,0,2.0236722298897805
4,0,1.678703023609705
5,0,2.289576235227287
6,0,2.1703942903317515
7,0,2.4832134736236178
8,0,0.007037338864428477
9,0,0.8080389268929142
10,0,1.8394133185967803
11,0,2.7805988855194306
12,0,1.8897414662642391
13,0,2.1236392808612417
14,0,1.9665062538348126
15,0,4.812458664015866
16,0,3.03266805875887
17,0,3.4761889968300244
18,0,2.262049509631469
19,0,3.573235994321294
20,0,3.5499881340190758
21,0,1.6965694671149816
22,0,1.595483413874172
23,0,4.882512042624878
24,0,5.557777664830365
25,0,4.713364057149732
26,0,1.1664753924589597
27,0,0.5036051458446309
28,0,3.281049717613495
29,0,3.5252206296427167
30,0,5.2001034913817445
31,0,4.310308568552136
32,0,4.248163196211683
33,0,3.1389403642188665
34,0,3.160732889676204
35,0,8.31061572891361
36,0,6.1863060164372605
37,0,12.515977419041361
38,0,7.654174848084708
39,0,7.303181728307022
40,0,11.42207534086488
41,0,5.441630662473496
42,0,3.39947719940408
43,0,2.4871564214521245
44,0,3.5290257475098072
45,0,4.301039533409525
46,0,2.8079052398846027
47,0,1.262517027741669
48,0,2.0363304774276916
49,0,7.736951015480912
50,0,8.89524353307205
51,0,9.868152325646982
52,0,3.931664481004963
53,0,2.12253984039399
54,0,2.556213091709652
55,0,3.8440388195449495
56,0,7.921849966969009
57,0,8.680777357099577
58,0,7.339759155271244
59,0,7.415211542882026
60,0,7.342581785694842
61,0,6.16996461430099
62,0,8.882038851125728
63,0,13.449880768521687
64,0,13.326118161234628
65,0,13.668961717499265
66,0,11.658767155363567
67,0,3.767957405532696
68,0,5.91843053712799
69,0,8.28685679382475
70,0,4.551948734557278
71,0,4.872986226944129
72,0,6.299521263389477
73,0,5.737619679891695
74,0,9.936621361062866
75,0,9.632216554885371
76,0,20.21005543025676
77,0,20.197669593886506
78,0,14.987221373432273
79,0,12.421189472207837
80,0,19.104803703972937
81,0,12.906264081472038
82,0,14.300027657705156
83,0,13.982614682488569
84,0,20.35685444159217
85,0,15.73541771301527
86,0,16.126415668307466
87,0,8.775871842798088
88,0,13.030145109808977
89,0,13.582952060034332
90,0,12.039300535314613
91,0,12.174872840774725
92,0,11.799361888795973
93,0,13.622574120038738
94,0,9.88684639616564
95,0,9.497315047488444
96,0,10.663777895726392
97,0,12.205361881497245
98,0,14.509300101812384
99,0,10.021097156357166
100,0,6.822912023882692
101,0,11.194685630017887
102,1,13.406894544061418
103,0,18.041568500020485
104,0,12.806259691919006
105,0,15.615307029860562
106,0,13.487833448978293
107,0,13.189271710792738
108,0,22.87281716273968
109,0,21.476545434124333
110,0,12.620016211436221
111,0,17.36114636008623
112,0,23.80154469601512
113,0,26.972846220500053
114,0,25.13562887005555
115,0,20.617201997156247
116,0,19.343361938345126
117,0,14.063918300073569
118,0,13.74146220732814
119,0,16.644284683404862
120,0,17.100732970604312
121,0,18.06955312778043
122,0,21.796365983965746
123,0,20.077851504319057
124,0,25.40197541337814
125,0,20.777412896081465
126,0,24.647501535880913
127,0,22.94331289287868
128,0,20.45581817541589
129,0,14.240404211174795
130,0,12.80854855135971
131,0,9.052093294657974
132,0,12.023903640932886
133,0,16.034248338482186
134,0,24.147392915624977
135,0,17.02353985073221
136,0,13.139984235422444
137,0,14.00768679057788
138,0,19.527984156163512
139,0,21.02496812097891
140,0,22.407141214380147
141,0,21.471591546221738
142,0,20.00677154132285
143,0,20.003640016525303
144,0,24.384756905687667
145,0,23.799685815845365
146,0,21.399001268518457
147,0,20.73125244888517
148,0,27.649243778762536
149,0,16.75751415954952
150,0,11.656554955725793
151,0,12.938255256574248
152,0,16.514666144924128
153,0,18.6993809234871
154,0,27.24827742194757
155,0,24.424249904708066
156,0,19.583265299283056
157,0,16.134837763446566
158,0,25.353489961924737
159,0,24.57482236309331
160,0,30.67930212868745
161,0,22.041696585267836
162,0,20.465354174665187
163,0,24.279837091277763
164,0,17.408721119033082
165,0,22.561454802095135
166,0,23.61280175038233
167,0,24.13687213657273
168,0,30.28669185882595
169,0,32.49583717643229
170,0,30.95958465413386
171,0,27.283883049665718
172,0,20.308496970486658
173,0,22.63205605402209
174,0,21.248944976703037
175,0,19.111901574630863
176,0,18.122198724031847
177,0,20.312741771023816
178,0,21.367971628918475
179,0,27.853480683136407
180,0,29.673526935043313
181,2,28.52386764098231
182,0,18.25566737666791
183,0,9.426308448282459
184,0,7.602744161918753
185,0,11.521950930706717
186,0,6.885848704102264
187,0,11.827345844865146
188,0,17.38071625419896
189,0,8.542268363528581
190,0,9.08456152485621
191,0,11.372221053312755
192,0,13.06926952303459
193,0,17.20222060600262
194,1,14.971812902530866
195,0,15.778359207760726
196,0,7.757196009564787
197,0,6.284425888582736
198,1,12.73467638546639
199,1,20.69128621171147
200,0,24.062214960938512
201,0,23.419921278805795
202,1,17.00242383332771
203,1,17.977248786807337
204,0,18.793852203841997
205,0,16.064951393307915
206,0,14.440142387865578
207,0,16.910617732413094
208,0,21.031425356531038
209,0,24.870880022567633
210,0,17.258059574273474
211,1,10.066205058730658
212,1,19.652935232376226
213,0,25.586781724189027
214,0,19.151167255735967
215,0,18.97975515500812
216,0,18.22064706248659
217,0,18.18040632323574
218,0,23.436789013301066
219,0,20.21706992158
220,0,19.375720373210925
221,0,20.01371593405534
222,0,20.80717543897591
223,0,22.077573115026198
224,0,15.778891613919342
225,0,15.990664865535484
226,0,22.02627082691845
227,0,20.167010317070826
228,0,14.678753814681427
229,0,15.839213594369626
230,0,14.764358200202961
231,0,21.86093670140459
232,1,23.624866559072444
233,0,29.114707518437104
234,1,29.909183714780692
235,1,26.79407984829237
236,0,27.823910628084903
237,0,23.838495721013118
238,1,23.923526384844017
239,0,20.980443089645377
240,0,20.81801282929799
241,0,15.921107103235506
242,0,10.983608198219905
243,0,10.870668026815213
244,0,9.9151234226327
245,0,23.049796277850547
246,0,26.195039718163834
247,1,30.570168722782896
248,0,26.923699418809424
249,0,21.273735627380013
250,0,21.506429134402204
251,0,15.514807746788545
252,0,20.052033450501096
253,0,18.32075635861178
254,0,16.688187867958142
255,1,15.353559549105615
256,0,14.731229991677877
257,1,13.223401580597809
258,0,11.383536468221347
259,0,23.02423446016188
260,0,29.307438042538443
261,0,29.594657118960356
262,0,22.89247118182074
263,0,15.222315772588658
264,0,25.94824953186771
265,0,29.368847923082193
266,0,22.74249051623015
267,0,15.667499032658341
268,0,12.699185667693751
269,0,14.632497694230999
270,0,18.900746303685743
271,0,19.80035259312121
272,0,17.692742206324947
273,0,18.777469782699903
274,0,14.598863765330563
275,0,12.915368674292571
276,0,16.71255834892643
277,0,27.814102739216544
278,1,26.3204875173624
279,0,29.2197463154254
280,0,24.104514354522138
281,0,24.0579708477524
282,0,24.813546465177915
283,0,34.85464384145685
284,1,42.19640222315505
285,0,39.391832179276236
286,1,29.854820214943082
287,0,28.19541061315865
288,1,26.121022654210382
289,1,26.929886006322356
290,0,25.80977659272159
291,1,21.23861088375039
292,0,19.23958967795683
293,0,16.951931163867073
294,0,14.66736276972646
295,0,13.719140230670673
296,0,18.32439984343236
297,0,17.724100914160672
298,0,23.081075326236963
299,0,24.407418844216554
300,0,18.662617125840264
301,0,21.961269015605232
302,0,15.856828633655118
303,0,25.640321148765764
304,0,19.734181983389682
305,0,16.0054228947652
306,0,12.53461576837623
307,0,11.874654823129497
308,0,21.798694406250647
309,1,25.97565978217251
310,0,34.47764503731164
311,0,45.8009081799588
312,1,26.45756167668474
313,1,20.101290033794704
314,0,17.314817767160992
315,0,10.226089270814526
316,0,14.488482857566785
317,0,26.88651204606672
318,0,24.125912815471583
319,1,18.74890050010028
320,0,18.331178189749217
321,0,21.907639058603362
322,0,27.48320506046212
323,0,34.039644851283605
324,0,22.968031861682938
325,1,31.523115786233166
326,0,27.765334229439063
327,0,29.326810847360495
328,0,23.15338300019912
329,1,27.060793809628812
330,0,27.232487577662503
331,0,31.177089553446358
332,0,26.852152087749907
333,0,26.85848531751926
334,0,28.262376229735864
335,0,46.01386472901402
336,0,39.295873759624676
337,0,31.98196593671489
338,0,24.3293410563385
339,0,26.971436958133204
340,1,14.421482397872898
341,0,11.870146585484049
342,0,14.991706858626724
343,0,18.802049302345914
344,0,20.303621339341788
345,0,18.789631666786157
346,0,13.037691107856594
347,0,13.804608865883496
348,0,15.816266322781226
349,0,18.237659031634735
350,1,19.925387322721743
351,2,22.30627703543113
352,0,18.00896804653307
353,0,21.853946752392975
354,0,11.30795761049632
355,0,18.118093786761033
