sim_time,arrived_num,sys_tyre_pm,sys_stopped,sys_total_wait,sys_avg_wait,sys_avg_speed,agents_tyre_pm,agents_stopped,agents_total_delay,agents_total_wait,agents_avg_delay,agents_avg_wait,agents_avg_speed
25201.0,0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
25202.0,0,3.3589695371920243,1,0.0,0.0,1.1196565123973414,0.0,1,0.0,0.0,0.0,0.0,0.0
25203.0,0,6.440291256643832,0,0.0,0.0,3.266420264611952,1.714695097366348,0,0.0,0.0,0.0,0.0,1.714695097366348
25204.0,0,5.873040639935062,0,0.0,0.0,5.224100477923639,2.192528511001729,0,0.0,0.0,0.0,0.0,3.907223608368077
25205.0,0,5.47241416433826,1,0.0,0.0,5.286178899527295,1.4509095439687378,0,0.0,0.0,0.0,0.0,5.358133152336815
25206.0,0,6.184608327457681,1,0.0,0.0,5.465864785113372,3.3762547257822,0,0.0,0.0,0.0,0.0,8.59558218709426
25207.0,0,9.977970719562627,1,0.0,0.0,6.217882440854914,3.8145383756298257,0,0.0,0.0,0.0,0.0,10.502851374909174
25208.0,0,9.105500797512843,1,0.0,0.0,6.616741476430379,1.5671572130933455,0,0.0,0.0,0.0,0.0,11.23862742764101
25209.0,0,10.473287922446616,0,0.0,0.0,7.739920144022131,1.8810330898035303,0,0.0,0.0,0.0,0.0,11.54883544345593
25210.0,0,13.62102304974643,2,0.0,0.0,6.458742379881176,5.051749650994315,1,0.0,0.0,0.0,0.0,7.506618335597837
25211.0,0,15.604675195529124,1,0.0,0.0,6.4733356614459705,8.947664810437708,0,0.0,0.0,0.0,0.0,7.972365653928678
25212.0,0,17.52356782688225,2,0.0,0.0,5.866778123807797,8.252632996113288,0,0.0,0.0,0.0,0.0,7.677892300136834
25213.0,0,17.751535844397576,0,0.0,0.0,7.298816581935235,7.012919909125128,0,0.0,0.0,0.0,0.0,10.346902884441425
25214.0,0,19.613130972446,0,0.0,0.0,8.34895078443906,6.450838214303425,0,0.0,0.0,0.0,0.0,10.234766418822096
25215.0,0,17.68160102000309,2,0.0,0.0,7.858204291656384,7.221515568283741,0,0.0,0.0,0.0,0.0,10.79770628909123
25216.0,0,23.412576350285953,0,0.0,0.0,8.766969479578801,7.264793402025614,0,0.0,0.0,0.0,0.0,10.498626030885521
25217.0,0,17.77896198163755,0,0.0,0.0,9.112873109067767,7.117405007264756,0,0.0,0.0,0.0,0.0,10.046909524658863
25218.0,0,13.34124381568866,2,1.0,0.06666666666666667,9.248363107071315,5.740079749549736,1,1.0,1.0,0.14285714285714285,0.14285714285714285,10.608984665253901
25219.0,0,12.106500809624263,2,2.0,0.125,8.921119302130096,2.169667590982386,1,2.0,2.0,0.3333333333333333,0.3333333333333333,10.885973921394898
25220.0,0,12.505393455961077,1,3.0,0.1875,9.438105704111841,5.19917866179376,1,3.0,3.0,0.375,0.375,10.8813172948201
25221.0,0,13.770021856355807,3,4.0,0.2222222222222222,8.733527898443981,4.413361545018881,2,4.0,4.0,0.4444444444444444,0.4444444444444444,10.002636371173482
25222.0,0,18.19884121252906,2,5.0,0.2631578947368421,8.493152072906343,6.811123489669883,2,5.0,5.0,0.5555555555555556,0.5555555555555556,8.78052039832349
25223.0,0,18.482798779514795,1,6.0,0.3157894736842105,9.209182319266366,9.212171962794567,1,6.0,6.0,0.6,0.6,9.942456580146228
25224.0,0,26.72668391943502,2,7.0,0.35,8.694598113316534,11.193988801964718,1,7.0,7.0,0.7777777777777778,0.7777777777777778,9.347377785555379
25225.0,0,24.441034356649496,1,8.0,0.4,8.75619559951176,9.360244317652802,1,8.0,8.0,1.0,1.0,8.830455493750309
25226.0,1,20.147420426082263,1,9.0,0.47368421052631576,8.710483676584397,7.407192114082043,1,9.0,9.0,1.0,1.0,9.26855114337168
25227.0,0,21.95517382478968,4,11.0,0.5238095238095238,7.795471372337783,6.803589365119443,3,11.0,11.0,1.1,1.1,8.02540483400136
25228.0,0,24.174447546091812,1,2.0,0.09523809523809523,8.191223275890607,11.06683689326126,1,2.0,2.0,0.2222222222222222,0.2222222222222222,9.012616254109284
25229.0,0,18.220828748220747,3,3.0,0.13043478260869565,7.6932997590889185,10.622551463541978,3,3.0,3.0,0.23076923076923078,0.23076923076923078,7.781607482151087
25230.0,0,23.54236058356787,3,4.0,0.16,7.403102523948616,14.181626048733122,2,4.0,4.0,0.2857142857142857,0.2857142857142857,7.524438642541932
25231.0,0,23.246746022591182,2,6.0,0.24,8.052766789738868,10.521075038560307,2,6.0,6.0,0.42857142857142855,0.42857142857142855,8.080749975325013
25232.0,0,20.052424037958033,2,8.0,0.32,8.519745380466015,12.727980130182193,2,18.0,8.0,1.125,0.5,8.869847627853424
25233.0,0,26.920978670935014,4,3.0,0.10714285714285714,8.030651418131125,17.1431093023881,3,13.0,3.0,0.7647058823529411,0.17647058823529413,8.64865806543309
25234.0,0,40.285668589583,2,0.0,0.0,7.843834616725928,30.2522298319904,0,13.0,0.0,0.7222222222222222,0.0,9.116868075309238
25235.0,0,36.36900537430745,0,0.0,0.0,8.166473768105195,22.612877354710594,0,13.0,0.0,0.7222222222222222,0.0,9.00472705914393
25236.0,0,35.43402618283661,1,0.0,0.0,8.150743643933902,20.20586705241253,1,10.0,0.0,0.625,0.0,8.454571134933365
25237.0,1,34.93112477497037,1,0.0,0.0,8.063465216884856,20.257075434971984,1,10.0,0.0,0.5555555555555556,0.0,8.39015157851511
25238.0,0,33.60375298915947,2,0.0,0.0,8.092788331091864,16.671406246255064,1,10.0,0.0,0.5882352941176471,0.0,8.715662068410829
25239.0,0,29.074718471019477,0,0.0,0.0,8.591810970268687,13.667095889816476,0,10.0,0.0,0.5882352941176471,0.0,8.87985621561675
25240.0,0,32.72114339809426,1,0.0,0.0,8.931141487615317,16.96974778426113,1,10.0,0.0,0.5555555555555556,0.0,9.445728834762946
25241.0,0,28.51856118785372,2,0.0,0.0,8.628665823184212,15.88657605410208,0,10.0,0.0,0.5,0.0,9.741602703915794
25242.0,1,37.75026780675963,0,0.0,0.0,8.883737958345444,20.610234098151146,0,10.0,0.0,0.5263157894736842,0.0,9.912568118213267
25243.0,0,33.85502927417431,1,0.0,0.0,8.99709649354704,15.51198855944326,1,10.0,0.0,0.5263157894736842,0.0,9.807384603870549
25244.0,0,33.76102869389651,0,0.0,0.0,9.529388991886707,17.76349799131487,0,10.0,0.0,0.5555555555555556,0.0,10.017844025830197
25245.0,0,31.59861289722834,1,0.0,0.0,9.629039340766097,15.247052694937208,1,10.0,0.0,0.5555555555555556,0.0,9.99258261267668
25246.0,0,32.834334239331895,0,0.0,0.0,9.800657594082125,19.811947276300025,0,0.0,0.0,0.0,0.0,9.829862316513353
25247.0,0,33.24109700576799,1,0.0,0.0,9.61118343661806,19.666691908737967,0,0.0,0.0,0.0,0.0,9.603761959023062
25248.0,0,32.369680282500816,2,1.0,0.02564102564102564,9.569196804756631,15.80468639378368,2,1.0,1.0,0.058823529411764705,0.058823529411764705,8.90597779336324
25249.0,0,32.53136308916683,2,2.0,0.05,9.487358595770012,15.666608557477323,2,2.0,2.0,0.1111111111111111,0.1111111111111111,8.835579109945938
25250.0,0,34.577236267306006,3,4.0,0.0975609756097561,9.174791745149607,15.744986260994253,3,4.0,4.0,0.21052631578947367,0.21052631578947367,7.990736655357676
25251.0,0,26.8035114021961,3,6.0,0.14285714285714285,9.18023455886138,13.059509542791773,3,6.0,6.0,0.3157894736842105,0.3157894736842105,7.884288754464882
25252.0,0,31.9622058945117,3,9.0,0.21428571428571427,9.182277047467526,11.50912267822861,3,9.0,9.0,0.45,0.45,8.213502993296476
25253.0,0,37.33394971716256,2,6.0,0.14285714285714285,9.154444594241468,18.461056090476667,2,6.0,6.0,0.3157894736842105,0.3157894736842105,8.520297080008072
25254.0,0,33.23946096401592,3,4.0,0.09302325581395349,9.016369939082507,22.33376584647057,3,8.0,4.0,0.36363636363636365,0.18181818181818182,8.3528985476189
25255.0,0,39.581964573387864,1,2.0,0.046511627906976744,8.918291702865787,27.605745939604258,1,9.0,2.0,0.4090909090909091,0.09090909090909091,7.967733489246073
25256.0,1,42.083368857661476,1,0.0,0.0,8.604453643826378,27.303431848362713,0,5.0,0.0,0.23809523809523808,0.0,8.116721558598803
25257.0,0,50.997648326187786,4,1.0,0.021739130434782608,8.075166630041467,29.29539426815764,3,6.0,1.0,0.2727272727272727,0.045454545454545456,7.1854472858181255
25258.0,1,42.30516295664021,2,3.0,0.06666666666666667,8.234927867451477,19.97282807278751,2,5.0,3.0,0.23809523809523808,0.14285714285714285,7.4739305446976445
25259.0,0,40.626066752439385,4,6.0,0.13043478260869565,8.179781820607301,20.527735111282354,3,8.0,6.0,0.38095238095238093,0.2857142857142857,7.585797389750771
25260.0,2,37.42077434614247,5,10.0,0.2222222222222222,8.140276884736249,17.589269773913088,5,10.0,10.0,0.47619047619047616,0.47619047619047616,7.527813638419291
25261.0,0,36.760591679055594,4,14.0,0.3111111111111111,8.350065734868593,14.239514922098609,4,14.0,14.0,0.7,0.7,7.9798773286903515
25262.0,1,38.37961596587255,5,18.0,0.4,8.251792365960632,21.169771298748945,4,20.0,18.0,0.9523809523809523,0.8571428571428571,8.10484774586481
25263.0,0,40.21864902359533,2,9.0,0.2,8.684619087809212,17.372577790078157,2,11.0,9.0,0.6111111111111112,0.5,9.178953963361659
25264.0,0,51.38197653347415,1,6.0,0.13333333333333333,8.78505758494574,27.19275373080604,1,12.0,6.0,0.631578947368421,0.3157894736842105,9.244669451883892
25265.0,2,47.244840810965634,4,8.0,0.17777777777777778,8.200729484483606,21.444487989965857,2,14.0,8.0,0.7777777777777778,0.4444444444444444,8.95246368639476
25266.0,0,39.29650987163987,3,11.0,0.24444444444444444,8.426400385922838,10.941145982419762,3,13.0,11.0,0.8125,0.6875,9.138929991793878
25267.0,0,40.55920285190601,3,14.0,0.3111111111111111,8.711226936519747,14.854038981634037,3,22.0,14.0,1.4666666666666666,0.9333333333333333,8.940011590866606
25268.0,0,38.202376842899476,4,17.0,0.3695652173913043,8.92467752712567,9.003606030119895,3,25.0,17.0,1.7857142857142858,1.2142857142857142,9.539470148798333
25269.0,1,44.475885862411516,4,20.0,0.43478260869565216,8.83971519093318,15.813282635631623,3,32.0,20.0,2.2857142857142856,1.4285714285714286,9.202113999884974
25270.0,1,36.45249016678878,3,23.0,0.5111111111111111,9.075379434828337,8.986989655332797,3,35.0,23.0,2.6923076923076925,1.7692307692307692,8.792365142434939
25271.0,0,41.686142535891776,4,26.0,0.5652173913043478,8.80236188290107,15.941966383842185,3,38.0,26.0,2.7142857142857144,1.8571428571428572,8.31267859917433
25272.0,1,34.10243038865831,3,29.0,0.6444444444444445,8.748534068440902,15.143423835465821,3,41.0,29.0,2.7333333333333334,1.9333333333333333,7.987107249278258
25273.0,1,31.126726020717907,5,25.0,0.5555555555555556,8.683964177308292,9.598951908171593,5,37.0,25.0,2.466666666666667,1.6666666666666667,7.700196004736245
25274.0,0,35.53972657864516,5,20.0,0.425531914893617,8.513179721532815,13.304397773262,4,40.0,20.0,2.5,1.25,6.883961623054542
25275.0,1,31.396395331250005,4,21.0,0.44680851063829785,8.402007235340257,13.763049933615122,3,43.0,21.0,2.388888888888889,1.1666666666666667,7.642530644278602
25276.0,0,29.299096760447693,3,24.0,0.5106382978723404,8.749699170565362,11.222970543057642,3,36.0,24.0,2.25,1.5,7.974617791437372
25277.0,1,35.56365647391574,3,27.0,0.5869565217391305,8.833588846961687,15.687267477314762,3,47.0,27.0,2.473684210526316,1.4210526315789473,8.57073999105505
25278.0,0,36.438786771914685,3,30.0,0.6521739130434783,9.039722710758012,13.899484190068208,3,48.0,30.0,2.823529411764706,1.7647058823529411,8.92520639983621
25279.0,0,35.77179209096269,3,33.0,0.717391304347826,9.261810403963564,10.69376805112094,3,51.0,33.0,3.0,1.9411764705882353,9.142070629285168
