sim_time,arrived_num,sys_tyre_pm,sys_stopped,sys_total_wait,sys_avg_wait,sys_avg_speed,agents_tyre_pm,agents_stopped,agents_total_delay,agents_total_wait,agents_avg_delay,agents_avg_wait,agents_avg_speed
25201.0,0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
25202.0,0,4.128467503446155,1,0.0,0.0,1.3761558344820515,0.0,1,0.0,0.0,0.0,0.0,0.0
25203.0,0,6.300115403463132,0,0.0,0.0,3.476194302303096,2.3214547074865552,0,0.0,0.0,0.0,0.0,2.3214547074865552
25204.0,0,6.917369652376511,0,0.0,0.0,5.781984186428599,2.46298955923412,0,0.0,0.0,0.0,0.0,4.7844442667206755
25205.0,0,5.153427284909414,1,0.0,0.0,5.624844961048803,1.7264624340459713,0,0.0,0.0,0.0,0.0,6.510906700766647
25206.0,0,6.041077961555701,1,0.0,0.0,5.708091561150183,2.653730802789351,0,0.0,0.0,0.0,0.0,8.795117427148867
25207.0,0,8.291565245669336,2,0.0,0.0,5.2314890086839805,2.6126856315881017,0,0.0,0.0,0.0,0.0,9.995660247626724
25208.0,0,8.017092746301849,0,0.0,0.0,6.376787972441389,0.8478974633500229,0,0.0,0.0,0.0,0.0,10.419608979301735
25209.0,0,10.767923178590218,0,0.0,0.0,7.468164559221518,1.843356460399309,0,0.0,0.0,0.0,0.0,10.543707845763857
25210.0,0,11.364377504312781,2,0.0,0.0,6.712264476623314,5.655648556356666,1,0.0,0.0,0.0,0.0,8.551541650992894
25211.0,0,14.648045764413663,1,0.0,0.0,6.479613275850778,7.268048742689434,0,0.0,0.0,0.0,0.0,7.952692740427639
25212.0,0,14.362577862525358,2,0.0,0.0,5.929325820208085,6.7713055050466195,0,0.0,0.0,0.0,0.0,7.70559368572974
25213.0,0,17.58473535647974,0,0.0,0.0,7.250664680143829,5.279297385434619,0,0.0,0.0,0.0,0.0,9.678481216535626
25214.0,0,16.99872354773868,1,0.0,0.0,7.7161329151596485,5.97616487403464,0,0.0,0.0,0.0,0.0,10.409124706910276
25215.0,0,17.695763215338566,1,0.0,0.0,8.061726654022465,5.363184907921073,0,0.0,0.0,0.0,0.0,10.571353267665957
25216.0,0,23.41763107040805,0,0.0,0.0,8.75413837108874,7.793688612408005,0,0.0,0.0,0.0,0.0,10.376392003169425
25217.0,0,17.96672508653054,0,0.0,0.0,9.360244748602232,6.752613011362233,0,0.0,0.0,0.0,0.0,10.60980505208409
25218.0,0,10.486121793506637,2,1.0,0.06666666666666667,9.131378083589498,3.9678000623788394,1,1.0,1.0,0.14285714285714285,0.14285714285714285,10.525365486696005
25219.0,0,13.826031885882577,2,2.0,0.125,8.992182312182585,5.507777778943777,1,2.0,2.0,0.2857142857142857,0.2857142857142857,10.76812283134218
25220.0,0,16.187177230427523,1,3.0,0.1875,9.476206059591782,5.6968096929907075,1,3.0,3.0,0.375,0.375,11.518637876865792
25221.0,0,14.223896639191207,3,4.0,0.2222222222222222,8.690698038760244,6.8924849309106895,2,4.0,4.0,0.4444444444444444,0.4444444444444444,10.331695741812549
