sim_time,arrived_num,sys_tyre_pm,sys_stopped,sys_total_wait,sys_avg_wait,sys_avg_speed,agents_tyre_pm,agents_stopped,agents_total_delay,agents_total_wait,agents_avg_delay,agents_avg_wait,agents_avg_speed
25201.0,0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
25202.0,0,3.6982084820512684,1,0.0,0.0,1.2327361606837561,0.0,1,0.0,0.0,0.0,0.0,0.0
25203.0,0,5.8061744183069095,0,0.0,0.0,3.1681276334527255,2.0149781387066468,0,0.0,0.0,0.0,0.0,2.0149781387066468
25204.0,0,4.987586579401979,0,0.0,0.0,4.830656493253386,1.822919704974629,0,0.0,0.0,0.0,0.0,3.837897843681276
25205.0,0,5.870094740320928,1,0.0,0.0,5.090516055020271,1.5324680976103986,0,0.0,0.0,0.0,0.0,5.370365941291674
25206.0,0,8.49925543738786,1,0.0,0.0,5.7722639314937885,4.386235029304177,0,0.0,0.0,0.0,0.0,9.030055471047648
25207.0,0,8.81877978502307,1,0.0,0.0,5.953402348077354,2.357389000570402,0,0.0,0.0,0.0,0.0,9.228907294318901
25208.0,0,9.992142807599155,1,0.0,0.0,6.530365270866182,2.8381646919529873,0,0.0,0.0,0.0,0.0,10.647989640295394
25209.0,0,8.187223871989023,0,0.0,0.0,7.544222326094297,1.5524811436709332,0,0.0,0.0,0.0,0.0,11.352763312301937
25210.0,0,12.649773778947784,2,0.0,0.0,6.207250418955756,5.292230989644303,1,0.0,0.0,0.0,0.0,7.439111158886012
25211.0,0,16.213998649152927,1,0.0,0.0,6.2560127976391335,9.842513060313648,0,0.0,0.0,0.0,0.0,8.053093604068101
25212.0,0,15.65635499224402,1,0.0,0.0,6.326310388213045,7.363029705396478,0,0.0,0.0,0.0,0.0,7.800285805489028
25213.0,0,15.419582639448345,1,0.0,0.0,6.908998841418284,5.100975790363737,0,0.0,0.0,0.0,0.0,9.69302791779074
25214.0,0,19.819198728303498,0,0.0,0.0,8.336476614959725,7.9279560899800385,0,0.0,0.0,0.0,0.0,11.214699104170611
25215.0,0,16.758805954056903,2,0.0,0.0,7.795371227085542,5.982230515448487,0,0.0,0.0,0.0,0.0,10.934849497682691
25216.0,0,15.380838267593592,0,0.0,0.0,8.85783329042833,3.4297273208164194,0,0.0,0.0,0.0,0.0,11.784905709561295
25217.0,0,23.06743944055376,0,0.0,0.0,9.182645747387122,7.818013812857679,0,0.0,0.0,0.0,0.0,11.182011876364573
25218.0,0,16.97277333548718,1,0.0,0.0,8.892112259026584,6.658825028242196,0,0.0,0.0,0.0,0.0,10.444236791338147
25219.0,0,14.800997925562182,1,0.0,0.0,8.996362574727389,3.6737829866304565,0,0.0,0.0,0.0,0.0,10.903445519686949
25220.0,0,17.088699090811662,2,1.0,0.058823529411764705,8.952882349430999,6.026899805775553,1,1.0,1.0,0.125,0.125,10.88629421023349
25221.0,0,13.400400679125681,2,2.0,0.1111111111111111,8.973845339038137,4.264600624865424,2,2.0,2.0,0.2222222222222222,0.2222222222222222,9.737162951467916
25222.0,0,15.659395632474503,2,3.0,0.15789473684210525,8.818250841619767,7.500916124927628,2,3.0,3.0,0.3,0.3,8.913803602200675
25223.0,0,25.468889532506072,2,4.0,0.2,8.135712327434593,11.290660552792676,1,4.0,4.0,0.4444444444444444,0.4444444444444444,8.156830558953951
25224.0,0,23.612051857049227,1,5.0,0.25,8.191515965834729,7.724048974421693,1,5.0,5.0,0.5555555555555556,0.5555555555555556,8.288298957671818
25225.0,0,25.016645275153962,1,6.0,0.3,8.140452099959475,11.985007290992938,1,6.0,6.0,0.6,0.6,8.33200812060187
25226.0,0,19.53992551610254,2,7.0,0.3333333333333333,7.934119561457034,5.536241023235636,1,7.0,7.0,0.7777777777777778,0.7777777777777778,8.012230888923078
25227.0,1,17.43745302966363,3,9.0,0.42857142857142855,7.759347888531399,4.626439463067595,3,9.0,9.0,0.9,0.9,7.3238625654915435
25228.0,0,17.382874088232008,1,2.0,0.09523809523809523,8.213589985983836,9.850167501481035,1,2.0,2.0,0.18181818181818182,0.18181818181818182,8.918079305431233
25229.0,0,22.063216563526826,2,3.0,0.13636363636363635,8.098081961780085,13.061926427440072,2,3.0,3.0,0.25,0.25,8.345995905616151
25230.0,0,23.478100573486465,4,4.0,0.16,7.364232768382372,13.379917244181227,3,4.0,4.0,0.2857142857142857,0.2857142857142857,7.075055755927912
25231.0,0,25.63110129168767,1,5.0,0.2,7.836127929979127,15.6875040923855,1,5.0,5.0,0.3333333333333333,0.3333333333333333,7.849189578786324
25232.0,0,25.78024311161523,1,6.0,0.24,8.483152523160758,17.739629767024123,1,14.0,6.0,0.875,0.375,8.357111134461853
25233.0,0,22.332769833585317,4,1.0,0.03571428571428571,7.9667656166699246,16.172540195250026,3,9.0,1.0,0.5,0.05555555555555555,8.52658903900105
25234.0,0,27.435164915009725,2,0.0,0.0,8.17336967335511,18.10438973327014,0,9.0,0.0,0.5294117647058824,0.0,9.195216954780692
25235.0,0,29.73368482385342,0,0.0,0.0,8.776643214401192,15.3933275626325,0,9.0,0.0,0.5625,0.0,9.96680871082338
25236.0,1,30.597016908293398,1,0.0,0.0,8.87095049453566,15.794902400108796,1,8.0,0.0,0.5,0.0,10.065874240448009
25237.0,0,27.214257670382164,1,0.0,0.0,8.72857495147156,16.780992164441514,1,8.0,0.0,0.4444444444444444,0.0,9.517114832727074
25238.0,1,31.853257308853195,1,0.0,0.0,9.096186661869636,16.83486202005745,0,8.0,0.0,0.5,0.0,10.074193362200429
25239.0,0,28.92685863685516,1,0.0,0.0,9.256697144452225,10.179899222353082,1,8.0,0.0,0.47058823529411764,0.0,9.777326608597072
25240.0,0,29.874747318864802,1,0.0,0.0,9.288255260792532,11.864835367571795,1,8.0,0.0,0.4444444444444444,0.0,9.973414534033573
25241.0,0,28.792001042766437,2,0.0,0.0,9.016527325657732,15.876186321647772,0,8.0,0.0,0.42105263157894735,0.0,9.977736227617484
25242.0,0,31.215336785204688,1,0.0,0.0,8.924140090114932,14.721181384955912,1,8.0,0.0,0.42105263157894735,0.0,9.679392629544752
25243.0,0,29.662155233422364,0,0.0,0.0,9.168590804673833,18.211111253019087,0,8.0,0.0,0.4,0.0,10.004374320973252
25244.0,0,29.62319334667651,0,0.0,0.0,9.300452531607357,19.34463110825059,0,8.0,0.0,0.42105263157894735,0.0,9.88487696168156
25245.0,0,28.57100359049769,1,0.0,0.0,9.168393146304064,13.332472014869463,1,8.0,0.0,0.4444444444444444,0.0,9.163245436413884
25246.0,0,26.169009919163184,1,1.0,0.02702702702702703,9.393592703707208,14.055257701809174,1,9.0,1.0,0.47368421052631576,0.05263157894736842,9.346469988963776
25247.0,0,28.06018193167211,2,2.0,0.05263157894736842,9.504127361844416,12.614983128162574,1,10.0,2.0,0.5882352941176471,0.11764705882352941,9.57213188584233
25248.0,0,24.26935144544925,2,3.0,0.07692307692307693,9.465348169670142,12.495446174445474,2,3.0,3.0,0.17647058823529413,0.17647058823529413,9.144831688700314
25249.0,0,31.83167701188924,2,4.0,0.1,9.194749353392606,15.010703011306394,2,4.0,4.0,0.21052631578947367,0.21052631578947367,8.944624786982057
25250.0,0,31.68739741062363,2,5.0,0.12195121951219512,8.907154089996217,17.681164330084833,2,5.0,5.0,0.25,0.25,8.182950993301816
25251.0,0,33.487611434726844,2,7.0,0.17073170731707318,9.072537155724307,20.356195468834045,2,7.0,7.0,0.3684210526315789,0.3684210526315789,8.507840491191958
25252.0,0,31.252272232492004,3,9.0,0.21428571428571427,8.822758515045049,15.007652436785525,3,9.0,9.0,0.45,0.45,7.756003169795321
25253.0,0,36.53866357870654,1,3.0,0.07142857142857142,8.837162071184261,19.445872821342164,1,3.0,3.0,0.16666666666666666,0.16666666666666666,7.967431734451095
25254.0,0,39.55397624719582,2,2.0,0.047619047619047616,8.936346593341723,22.72609261619995,2,5.0,2.0,0.2631578947368421,0.10526315789473684,8.148373227453973
25255.0,1,39.644542298808446,3,3.0,0.07142857142857142,8.433611426060255,24.19421256833558,3,7.0,3.0,0.3684210526315789,0.15789473684210525,7.0405731051358575
25256.0,0,46.150249678164315,3,4.0,0.09302325581395349,8.186964385158735,29.423240063506157,2,6.0,4.0,0.35294117647058826,0.23529411764705882,6.6289926760796485
25257.0,0,38.59531833832875,5,6.0,0.13043478260869565,7.656107026500405,22.075706690705882,4,8.0,6.0,0.42105263157894735,0.3157894736842105,5.751748247318086
25258.0,1,34.68209721031606,3,9.0,0.2,7.889977851672468,15.623818681507448,3,10.0,9.0,0.5263157894736842,0.47368421052631576,6.12708091946066
25259.0,0,33.69165311360157,5,13.0,0.2826086956521739,8.0286556287213,14.79005536379265,4,14.0,13.0,0.7368421052631579,0.6842105263157895,6.608696186634035
25260.0,0,39.9656384399179,6,18.0,0.3829787234042553,8.126025717284024,15.762501911648666,6,18.0,18.0,0.9,0.9,6.805308185285209
25261.0,0,31.833630559924245,5,23.0,0.48936170212765956,8.451564330269447,14.161011962729697,5,23.0,23.0,1.15,1.15,7.339466839296851
25262.0,2,35.204784777992515,6,28.0,0.6086956521739131,8.157335119306973,20.992252155788098,5,28.0,28.0,1.3333333333333333,1.3333333333333333,7.225754838484056
25263.0,0,41.61498875156156,3,17.0,0.3695652173913043,8.13879937733043,12.873783613693766,3,18.0,17.0,1.0,0.9444444444444444,7.706347414144081
25264.0,0,52.14990235992921,2,7.0,0.15217391304347827,8.300531916427662,22.977215919548186,2,20.0,7.0,1.1111111111111112,0.3888888888888889,7.596229105509299
