sim_time,arrived_num,sys_tyre_pm,sys_stopped,sys_total_wait,sys_avg_wait,sys_avg_speed,agents_tyre_pm,agents_stopped,agents_total_delay,agents_total_wait,agents_avg_delay,agents_avg_wait,agents_avg_speed
25201.0,0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
25202.0,0,4.226052317605354,1,0.0,0.0,1.4086841058684512,0.0,1,0.0,0.0,0.0,0.0,0.0
25203.0,0,5.6336765991058195,0,0.0,0.0,3.286576305570391,2.081548582506366,0,0.0,0.0,0.0,0.0,2.081548582506366
25204.0,0,5.8570103897945955,0,0.0,0.0,5.238913102168589,2.578233364922926,0,0.0,0.0,0.0,0.0,4.659781947429292
25205.0,0,6.464816131652334,1,0.0,0.0,5.545388859539527,1.3629422196885574,0,0.0,0.0,0.0,0.0,6.0227241671178495
25206.0,0,7.999884324730374,1,0.0,0.0,6.0362879525776965,4.379130917042494,0,0.0,0.0,0.0,0.0,9.526331942260732
25207.0,0,6.82772954595995,1,0.0,0.0,6.168194884808071,2.0372748961045666,0,0.0,0.0,0.0,0.0,10.544969390313014
25208.0,0,7.629930912662948,1,0.0,0.0,6.198861876038891,0.678387189686017,0,0.0,0.0,0.0,0.0,10.260629440536455
25209.0,0,11.667477259179575,0,0.0,0.0,7.8656443416359725,3.0777180036297054,0,0.0,0.0,0.0,0.0,12.18310861958949
25210.0,0,9.895613540298573,2,0.0,0.0,6.425727659122265,3.8265014069008547,1,0.0,0.0,0.0,0.0,8.313063066504832
25211.0,0,14.524362296105405,1,0.0,0.0,6.471132724322916,8.136823101551268,0,0.0,0.0,0.0,0.0,8.370993696152926
25212.0,0,17.11608302714303,1,0.0,0.0,6.692516058095458,9.074251908040605,0,0.0,0.0,0.0,0.0,8.543897351496616
25213.0,0,16.89125823203694,1,0.0,0.0,7.416324529034562,7.456596419841389,0,0.0,0.0,0.0,0.0,10.774906839314268
25214.0,0,20.137108448659024,1,0.0,0.0,7.751054758630777,7.201996048562189,0,0.0,0.0,0.0,0.0,11.015217203023457
25215.0,0,20.336660383747535,0,0.0,0.0,8.562239659369617,9.085025048360492,0,0.0,0.0,0.0,0.0,11.174092903612049
25216.0,0,16.317769389041377,1,0.0,0.0,8.475417066215543,5.7200103731487335,0,0.0,0.0,0.0,0.0,10.650191493712523
25217.0,0,19.06006608271332,0,0.0,0.0,9.33372281719967,3.8828840627506533,0,0.0,0.0,0.0,0.0,10.678753061180464
25218.0,0,17.3861016975018,2,1.0,0.06666666666666667,9.491492688630949,6.426611563039556,1,1.0,1.0,0.14285714285714285,0.14285714285714285,10.936934214368181
25219.0,0,10.43569841486885,2,2.0,0.125,9.246230177160943,2.806021862542206,1,2.0,2.0,0.3333333333333333,0.3333333333333333,11.037242688891155
25220.0,0,17.966694263559656,1,3.0,0.1875,9.737897009386405,5.514460598992089,1,3.0,3.0,0.42857142857142855,0.42857142857142855,11.101456287276045
25221.0,0,18.11191391579926,3,4.0,0.2222222222222222,9.068296294078838,9.143004794331526,2,4.0,4.0,0.4444444444444444,0.4444444444444444,10.146584396439273
25222.0,0,22.26849139710206,2,5.0,0.2631578947368421,8.87148876914847,11.002927652266296,2,5.0,5.0,0.5555555555555556,0.5555555555555556,8.553883202861508
25223.0,0,17.826134286152527,1,6.0,0.3157894736842105,8.97717154545723,6.790923517437763,1,6.0,6.0,0.6666666666666666,0.6666666666666666,9.534134136445214
25224.0,0,24.027946132609976,2,7.0,0.35,8.622761715861055,8.152041567850386,1,7.0,7.0,0.7777777777777778,0.7777777777777778,9.532677217061595
25225.0,0,27.59432852773033,1,8.0,0.4,8.63999404825283,4.070238784212969,1,8.0,8.0,1.1428571428571428,1.1428571428571428,9.18049255095226
25226.0,1,15.559624149500554,1,9.0,0.47368421052631576,9.174313647502682,3.470709727544003,1,9.0,9.0,1.125,1.125,9.960096839452646
25227.0,0,16.249126493693836,3,10.0,0.47619047619047616,8.73376908880793,6.590755931865446,2,10.0,10.0,1.0,1.0,8.73817012324537
25228.0,0,23.22610593698173,0,0.0,0.0,9.199614741188526,8.390189046800078,0,0.0,0.0,0.0,0.0,10.284212041736142
25229.0,0,15.868039519725786,1,0.0,0.0,9.272794690698602,5.782814137045712,1,0.0,0.0,0.0,0.0,9.584968994690566
25230.0,0,20.09506437880154,3,0.0,0.0,8.72679867898894,9.484582012795475,2,0.0,0.0,0.0,0.0,8.67629148665027
25231.0,0,27.823375610033594,0,0.0,0.0,9.49610431434131,13.494351327937213,0,0.0,0.0,0.0,0.0,9.445540665189773
25232.0,0,24.465827635354554,0,0.0,0.0,9.594641800903622,16.117116583496,0,10.0,0.0,0.7142857142857143,0.0,9.720189652602333
25233.0,0,25.077913493270422,3,0.0,0.0,9.281146574670887,15.833036893268082,2,10.0,0.0,0.6666666666666666,0.0,9.245258306609136
25234.0,0,28.422565386761647,2,0.0,0.0,9.14333076981659,16.79805463070617,0,10.0,0.0,0.6666666666666666,0.0,10.201718253242104
25235.0,0,34.1870449955228,0,0.0,0.0,9.32692731459423,17.16794237440105,0,10.0,0.0,0.6666666666666666,0.0,10.335936900975788
25236.0,0,29.020085289106596,1,0.0,0.0,9.386878133095095,14.167550186990896,1,10.0,0.0,0.625,0.0,9.894531756924618
