sim_time,arrived_num,sys_tyre_pm,sys_stopped,sys_total_wait,sys_avg_wait,sys_avg_speed,agents_tyre_pm,agents_stopped,agents_total_delay,agents_total_wait,agents_avg_delay,agents_avg_wait,agents_avg_speed
25201.0,0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
25202.0,0,4.208414732199162,1,0.0,0.0,1.402804910733054,0.0,1,0.0,0.0,0.0,0.0,0.0
25203.0,0,6.029021108755842,0,0.0,0.0,3.4124786136516683,1.6653582328232006,0,0.0,0.0,0.0,0.0,1.6653582328232006
25204.0,0,7.2525756971444935,0,0.0,0.0,5.830003846033166,2.364371634018607,0,0.0,0.0,0.0,0.0,4.029729866841808
25205.0,0,6.28129129735753,1,0.0,0.0,5.942825708864257,2.57856707579922,0,0.0,0.0,0.0,0.0,6.608296942641028
25206.0,0,8.38835411116159,1,0.0,0.0,6.431931389323724,4.410022068583913,0,0.0,0.0,0.0,0.0,10.187209236785558
25207.0,0,6.7013434870768105,2,0.0,0.0,5.551571490527919,0.94782593400625,0,0.0,0.0,0.0,0.0,10.661122203788683
25208.0,0,9.1459207561977,0,0.0,0.0,6.298342716874834,2.9167908195068923,0,0.0,0.0,0.0,0.0,10.64965210138035
25209.0,0,8.300841975561342,0,0.0,0.0,7.461726059376808,1.1060010858345768,0,0.0,0.0,0.0,0.0,10.965932937309363
25210.0,0,8.176549768952707,2,0.0,0.0,6.345379015675745,1.8272866958101126,1,0.0,0.0,0.0,0.0,7.856216116057388
25211.0,0,17.622124524717222,1,0.0,0.0,6.191080385776422,9.842211510986088,0,0.0,0.0,0.0,0.0,7.762018779870052
25212.0,0,16.12485071066767,2,0.0,0.0,5.752127675750292,9.392200425523331,0,0.0,0.0,0.0,0.0,7.8404588649747184
25213.0,0,17.738698246860476,0,0.0,0.0,7.203860697597388,6.065513055951338,0,0.0,0.0,0.0,0.0,10.503109725287878
25214.0,0,20.15089878019983,0,0.0,0.0,8.058431460666428,8.724061087673665,0,0.0,0.0,0.0,0.0,10.268712018148344
25215.0,0,20.37683166768499,2,0.0,0.0,7.426743571494069,9.560990859638936,0,0.0,0.0,0.0,0.0,10.383704483677567
25216.0,0,23.38372478170317,0,0.0,0.0,8.702128156586094,6.894405303738704,0,0.0,0.0,0.0,0.0,10.748652650188085
25217.0,0,15.99453397054167,1,1.0,0.07142857142857142,9.185218794385573,3.2687074752492764,1,1.0,1.0,0.16666666666666666,0.16666666666666666,11.056535663334481
25218.0,0,15.766246408455354,2,2.0,0.13333333333333333,8.89416346431826,5.401651306793536,1,2.0,2.0,0.3333333333333333,0.3333333333333333,11.193169267572697
25219.0,0,13.793119083078428,2,3.0,0.1875,8.979571973037956,4.0989996350732065,1,3.0,3.0,0.5,0.5,11.287599293544062
25220.0,0,15.960224556590754,2,4.0,0.23529411764705882,8.956064528524022,5.124492004612068,1,4.0,4.0,0.5714285714285714,0.5714285714285714,11.318771602702737
25221.0,0,12.52186727894103,2,5.0,0.2777777777777778,8.923134300715168,5.108482483069363,2,5.0,5.0,0.5555555555555556,0.5555555555555556,10.2328203525755
25222.0,0,20.6636135529901,2,6.0,0.3157894736842105,8.703068586432824,6.803147595598828,2,6.0,6.0,0.6666666666666666,0.6666666666666666,8.802240424933235
25223.0,0,17.574237392428152,2,7.0,0.35,8.757235955410497,7.833944965214281,1,7.0,7.0,0.7,0.7,9.894320795842711
25224.0,0,22.304842129107616,1,8.0,0.4,8.910699707958473,5.535650888258581,1,8.0,8.0,0.8888888888888888,0.8888888888888888,9.653238727917719
25225.0,0,24.770617043174447,1,9.0,0.45,9.2137973865051,7.533371511101724,1,9.0,9.0,1.125,1.125,9.558734904789745
25226.0,1,19.0769941559148,2,10.0,0.5,8.9211839512886,5.448785245740718,1,10.0,10.0,1.25,1.25,10.055772930564961
25227.0,0,21.532293597748513,2,11.0,0.5238095238095238,8.763117890779412,5.966245354199781,2,11.0,11.0,1.375,1.375,8.323079948557789
25228.0,0,18.19495711243124,0,0.0,0.0,9.1876926081182,6.6724558030329595,0,0.0,0.0,0.0,0.0,10.392322425484801
25229.0,0,16.728969431942417,1,0.0,0.0,9.257277325987433,6.509865119025817,1,0.0,0.0,0.0,0.0,9.583255934601993
25230.0,0,21.63319753917838,3,0.0,0.0,8.651640967600166,9.785750153216663,2,0.0,0.0,0.0,0.0,8.489537474055973
25231.0,0,25.52189232397022,0,0.0,0.0,8.891190045220098,13.2514157324506,0,0.0,0.0,0.0,0.0,9.11779375259924
25232.0,0,22.275701729053566,0,0.0,0.0,9.551080792497352,13.546577732487147,0,11.0,0.0,0.7857142857142857,0.0,9.775012618021702
25233.0,0,30.3390118213812,3,0.0,0.0,8.52320909778833,15.677816879048576,2,11.0,0.0,0.6875,0.0,9.087481416247469
25234.0,0,26.041369677344388,2,0.0,0.0,8.609999366349248,14.153682532802303,0,11.0,0.0,0.7333333333333333,0.0,9.908332949312177
25235.0,0,33.23320550070812,1,0.0,0.0,8.764704502959662,18.416745808330447,1,11.0,0.0,0.6875,0.0,9.593375537017042
25236.0,0,33.630608350938054,0,0.0,0.0,8.9694675937922,18.468007160685264,0,11.0,0.0,0.7333333333333333,0.0,9.775140802484676
25237.0,0,28.0624562948001,1,0.0,0.0,9.020595379938419,15.834669368727145,1,11.0,0.0,0.6875,0.0,9.322730361507901
25238.0,0,26.91626739372018,2,0.0,0.0,8.788047810735534,15.581084396402215,1,11.0,0.0,0.6470588235294118,0.0,9.559262989038304
25239.0,0,34.17035469350616,0,0.0,0.0,8.991305745859975,14.572842732726183,0,11.0,0.0,0.6875,0.0,9.941894267452147
25240.0,2,28.363402199925616,1,0.0,0.0,9.114293552339857,17.554905298291715,1,11.0,0.0,0.6111111111111112,0.0,9.56296125756094
25241.0,0,31.2297954610785,2,0.0,0.0,8.824005007367472,16.96964268364626,0,11.0,0.0,0.6111111111111112,0.0,10.371031702560144
25242.0,0,30.1792883475916,0,0.0,0.0,9.204619873448147,12.930430339815803,0,11.0,0.0,0.5789473684210527,0.0,10.62332271594892
25243.0,0,24.7966986656716,1,0.0,0.0,9.383313525496769,11.10281104832824,1,11.0,0.0,0.5789473684210527,0.0,10.132027279907627
25244.0,0,29.15979658147235,0,0.0,0.0,9.598530610213466,17.199488723515582,0,11.0,0.0,0.6111111111111112,0.0,10.061524439298498
25245.0,0,35.65027914115832,1,0.0,0.0,9.34930506462943,20.68758945801774,1,0.0,0.0,0.0,0.0,9.484794827020444
25246.0,1,32.969124720953516,0,0.0,0.0,9.470801807240353,20.609789333244564,0,0.0,0.0,0.0,0.0,9.415551627656464
25247.0,1,28.56993583806041,2,1.0,0.027777777777777776,9.344193241237669,15.582488482578995,1,1.0,1.0,0.0625,0.0625,9.524549898930275
25248.0,0,34.2450767080651,2,2.0,0.05405405405405406,9.286796964498151,20.055408755039018,2,2.0,2.0,0.125,0.125,8.941508967661576
25249.0,0,32.942170332702005,2,3.0,0.07894736842105263,8.978841391421756,18.24189084777398,2,3.0,3.0,0.15789473684210525,0.15789473684210525,8.658467958703037
25250.0,0,29.32949178841835,3,5.0,0.1282051282051282,8.753388599218532,18.124982303251393,3,5.0,5.0,0.25,0.25,8.20035913155801
25251.0,0,35.3438072756863,3,8.0,0.20512820512820512,8.787129876687006,17.294426441626,3,8.0,8.0,0.4444444444444444,0.4444444444444444,7.978059021713656
25252.0,0,26.455869813958095,4,11.0,0.275,8.657671352006906,12.999903261797193,4,11.0,11.0,0.55,0.55,7.590741012696263
25253.0,0,34.9637001702817,3,8.0,0.2,8.811105906325736,15.278012201016812,3,8.0,8.0,0.42105263157894735,0.42105263157894735,8.566078697541284
25254.0,0,42.90044730039799,3,6.0,0.14634146341463414,8.638612353960847,22.779131557612,3,10.0,6.0,0.47619047619047616,0.2857142857142857,8.219015558997366
25255.0,0,45.01767021475271,1,3.0,0.07317073170731707,8.536560250031044,31.25197680364434,1,11.0,3.0,0.5238095238095238,0.14285714285714285,7.957049870149551
25256.0,0,38.40319811964682,1,0.0,0.0,8.416167169950686,22.427924934874586,0,7.0,0.0,0.3684210526315789,0.0,8.172367889402935
25257.0,0,33.0920231915376,5,2.0,0.044444444444444446,8.274574692698181,18.17921024293868,4,9.0,2.0,0.42857142857142855,0.09523809523809523,7.772182250424304
25258.0,1,40.468775339250676,3,4.0,0.08888888888888889,8.225599488917837,19.095501183448434,2,7.0,4.0,0.3684210526315789,0.21052631578947367,8.13956750920633
25259.0,0,37.39822332927901,2,6.0,0.13333333333333333,8.525442962988214,15.149729035210614,2,9.0,6.0,0.47368421052631576,0.3157894736842105,8.40907314924903
25260.0,0,39.87229433141921,3,8.0,0.17391304347826086,8.53164798869185,14.958056477453328,3,8.0,8.0,0.4444444444444444,0.4444444444444444,8.02028719772984
25261.0,0,38.51888014843925,3,11.0,0.2391304347826087,8.925499445221828,20.82291998906357,3,11.0,11.0,0.5789473684210527,0.5789473684210527,8.486207020386374
25262.0,0,41.68298543513096,4,14.0,0.2978723404255319,8.759598942261052,26.354348379739225,3,14.0,14.0,0.7368421052631579,0.7368421052631579,8.282257596253856
25263.0,1,48.375514525604316,2,4.0,0.08695652173913043,8.75321645890871,21.492333999201286,2,7.0,4.0,0.3888888888888889,0.2222222222222222,8.879004643162002
25264.0,0,44.04875720368243,2,3.0,0.06521739130434782,8.874028998756012,16.882284150697412,2,9.0,3.0,0.5,0.16666666666666666,8.989547336875976
25265.0,1,39.93227996156631,3,5.0,0.10869565217391304,8.778786127669076,17.918066319269172,2,11.0,5.0,0.5789473684210527,0.2631578947368421,8.985630784142494
25266.0,0,41.74634481141474,3,7.0,0.14893617021276595,8.552660210250592,18.878130755437965,2,10.0,7.0,0.5882352941176471,0.4117647058823529,8.561442559220882
25267.0,1,41.7875725677673,3,10.0,0.21739130434782608,8.48089699583145,18.23861210686163,3,19.0,10.0,1.0,0.5263157894736842,8.340194738358463
25268.0,0,50.918527777886425,4,13.0,0.2765957446808511,8.250946035194142,24.253345398392515,3,22.0,13.0,1.2222222222222223,0.7222222222222222,8.033833876354098
25269.0,2,49.10892934552304,4,16.0,0.34782608695652173,8.278502349140794,23.384534692362262,3,28.0,16.0,1.5555555555555556,0.8888888888888888,7.718163353814234
25270.0,0,36.596620391618536,3,19.0,0.41304347826086957,8.669060203727645,9.210863605298513,3,31.0,19.0,1.8235294117647058,1.1176470588235294,8.380058707837485
25271.0,2,38.42027408629379,4,23.0,0.5227272727272727,8.686399220547143,9.066211448080777,4,35.0,23.0,1.9444444444444444,1.2777777777777777,8.563711329024233
25272.0,1,36.184559063723825,5,27.0,0.6136363636363636,8.537722782171262,9.000681388809479,4,39.0,27.0,2.4375,1.6875,8.126856217510657
25273.0,0,41.22360086137497,4,21.0,0.4666666666666667,8.580088043369868,13.01892625270154,4,33.0,21.0,1.9411764705882353,1.2352941176470589,7.94354479162543
25274.0,1,36.96473851238711,4,16.0,0.34782608695652173,8.370722646506142,12.763792136060744,3,35.0,16.0,2.0588235294117645,0.9411764705882353,7.340227107835865
25275.0,0,31.893384629566686,2,13.0,0.2765957446808511,8.463220795552804,16.094431291473416,1,36.0,13.0,2.1176470588235294,0.7647058823529411,7.373971845284876
25276.0,0,41.74608481221378,3,16.0,0.3404255319148936,8.725938916507372,16.195447764277066,3,32.0,16.0,2.0,1.0,8.053541273121379
25277.0,1,39.482043637882384,3,19.0,0.41304347826086957,8.79986373387413,18.64463536935193,3,44.0,19.0,2.3157894736842106,1.0,8.341476100583463
25278.0,0,43.49384494669216,3,22.0,0.4782608695652174,9.155991497852789,18.747666147353826,3,43.0,22.0,2.263157894736842,1.1578947368421053,9.380985286525313
25279.0,0,36.448208435945716,3,25.0,0.5434782608695652,9.405507066599323,12.981535047571608,3,43.0,25.0,2.6875,1.5625,8.674914307868484
25280.0,0,31.96080116006823,4,29.0,0.6304347826086957,9.692434422412003,13.87227299894041,4,47.0,29.0,2.473684210526316,1.5263157894736843,9.16454489323066
25281.0,0,37.444675623358336,4,33.0,0.717391304347826,9.683682118826898,16.22683176673378,4,51.0,33.0,2.55,1.65,9.00701455880087
25282.0,0,36.055984940020736,4,37.0,0.8043478260869565,9.539915654164572,13.607427423930897,4,49.0,37.0,2.7222222222222223,2.0555555555555554,8.80557532253511
25283.0,0,28.677946544829105,4,41.0,0.8913043478260869,9.436805755806844,8.328397069164268,4,53.0,41.0,3.1176470588235294,2.411764705882353,8.842866559474484
25284.0,1,29.748903760616464,5,45.0,0.9782608695652174,9.082022967696672,7.327693879360633,4,57.0,45.0,3.8,3.0,8.184827479687621
25285.0,0,33.694196028893934,4,49.0,1.065217391304348,9.147751056772751,9.10737320882044,4,58.0,49.0,4.142857142857143,3.5,7.779744492192522
25286.0,0,31.786471263261006,4,53.0,1.1521739130434783,9.005951261557184,13.43275943708078,4,62.0,53.0,4.769230769230769,4.076923076923077,6.266708162249382
25287.0,2,34.60807713689775,5,58.0,1.3181818181818181,8.746171450424432,9.255051827415759,5,67.0,58.0,5.583333333333333,4.833333333333333,5.772820694720607
25288.0,1,30.757156611463657,5,50.0,1.1363636363636365,8.490988132762226,7.367910344106855,4,59.0,50.0,5.363636363636363,4.545454545454546,6.294261928112288
25289.0,0,32.58212852627124,3,44.0,1.0,8.81760779509911,6.320680972069334,3,62.0,44.0,6.2,4.4,6.3020356716395
25290.0,1,31.609713751736017,4,48.0,1.1162790697674418,9.099804788584004,4.339654523416401,4,57.0,48.0,6.333333333333333,5.333333333333333,5.135032448061168
25291.0,2,28.645246812130836,4,52.0,1.2682926829268293,9.151867519108707,1.9488706969025533,4,52.0,52.0,6.5,6.5,5.349832129090223
25292.0,0,30.064103932617385,4,56.0,1.3658536585365855,9.672975540813027,3.6572671431210217,4,56.0,56.0,6.222222222222222,6.222222222222222,6.67324740528082
25293.0,2,25.692350688496745,3,42.0,1.0769230769230769,9.6749841469388,2.1073958809761613,3,42.0,42.0,5.25,5.25,7.464330476605802
25294.0,0,25.02961250691765,2,40.0,1.0256410256410255,9.730840035802492,4.762037394852594,2,44.0,40.0,5.5,5.0,7.575240289742507
25295.0,1,24.272517349367785,2,42.0,1.105263157894737,9.695262403434697,3.714881442275296,2,46.0,42.0,5.75,5.25,7.67603479776867
25296.0,0,24.203005136745038,2,44.0,1.1578947368421053,9.69901805081194,3.986228423833677,2,44.0,44.0,6.285714285714286,6.285714285714286,8.032032434929134
25297.0,0,21.406639751170083,2,46.0,1.2105263157894737,9.800137495557081,2.1133405198110244,2,46.0,46.0,7.666666666666667,7.666666666666667,6.468521871491235
25298.0,0,25.428150338656867,2,36.0,0.9230769230769231,9.63128052385853,2.310555504402143,1,36.0,36.0,7.2,7.2,7.862769746151446
25299.0,0,22.03887260417723,1,37.0,0.9487179487179487,9.91195113879788,3.7877160919597364,1,41.0,37.0,6.833333333333333,6.166666666666667,8.486017211608678
25300.0,0,26.717565042366896,2,38.0,0.95,9.572323497217202,4.504351397911461,1,42.0,38.0,6.0,5.428571428571429,7.9125103231703
25301.0,1,22.91176026567657,1,39.0,1.0,9.551526694716808,4.602173296363173,1,43.0,39.0,6.142857142857143,5.571428571428571,7.462394003581635
25302.0,0,22.359393835446383,2,41.0,1.0512820512820513,9.69507027870026,5.114081264875638,2,45.0,41.0,5.0,4.555555555555555,7.9501475722262835
25303.0,1,25.138397977572794,2,43.0,1.131578947368421,9.225124712767345,2.768908986648109,2,47.0,43.0,5.222222222222222,4.777777777777778,7.712383232718878
25304.0,1,26.287888125176046,3,45.0,1.1842105263157894,8.761504376433908,5.75029453588431,2,49.0,45.0,4.9,4.5,7.354030614264298
25305.0,0,29.71930311496393,2,47.0,1.236842105263158,8.804207993075167,8.60179456554774,2,51.0,47.0,5.1,4.7,6.868452704244412
25306.0,1,28.187778847919517,3,50.0,1.3513513513513513,8.786058042000873,5.287474934968674,2,53.0,49.0,5.888888888888889,5.444444444444445,6.238681083926405
25307.0,0,27.69906836476894,3,53.0,1.4324324324324325,8.702798839185636,5.54521733350492,2,55.0,51.0,6.111111111111111,5.666666666666667,6.249694375598369
25308.0,1,22.017343485351176,4,56.0,1.5135135135135136,8.463505566311358,4.508437942890054,2,57.0,53.0,6.333333333333333,5.888888888888889,7.444330136393323
25309.0,0,25.05121235575602,5,60.0,1.5789473684210527,8.44260327863089,6.458923835672383,3,59.0,55.0,5.9,5.5,6.489000301687066
25310.0,1,26.68926786644512,4,64.0,1.7297297297297298,8.461471462200869,7.956078549231738,2,61.0,57.0,6.1,5.7,6.712690808578197
25311.0,3,16.845025506962124,4,68.0,2.0,8.761588304533351,6.595784806868781,2,63.0,59.0,5.25,4.916666666666667,7.604992996632698
25312.0,0,22.72008228577377,4,68.0,1.9428571428571428,8.667575606029079,9.529038685134717,3,65.0,61.0,5.0,4.6923076923076925,6.8600359833893005
25313.0,0,22.411364249139712,3,71.0,2.0285714285714285,8.986485315544696,9.991747972786973,2,67.0,63.0,4.785714285714286,4.5,7.519453919962032
25314.0,0,24.340710061543156,3,74.0,2.1142857142857143,9.049148160248386,8.019000235409314,2,65.0,65.0,5.0,5.0,7.584102702154405
25315.0,0,18.073167610914723,6,77.0,2.026315789473684,8.479113546956071,8.412524684564794,4,67.0,67.0,4.466666666666667,4.466666666666667,6.667126583897443
25316.0,0,26.15423944636872,4,80.0,2.051282051282051,8.598458330395646,10.37656907656152,3,69.0,69.0,4.3125,4.3125,6.630281986745804
25317.0,0,23.472337076830843,3,83.0,2.128205128205128,8.679545037659025,9.54549766811186,2,71.0,71.0,4.733333333333333,4.733333333333333,7.047634130945715
25318.0,0,31.672986176998386,2,73.0,1.8717948717948718,8.937767439302181,10.603171003165277,2,73.0,73.0,5.214285714285714,5.214285714285714,6.943760534716119
25319.0,0,25.485325599885144,2,75.0,1.9230769230769231,8.985082420912759,11.721488068822644,2,75.0,75.0,5.0,5.0,7.625296152169666
25320.0,0,25.492563571129267,2,77.0,1.9743589743589745,9.211686775466994,10.053205886688717,2,77.0,77.0,4.8125,4.8125,8.517654678443247
25321.0,0,33.71159530622356,3,79.0,1.975,9.17499837422022,16.08329751302707,3,91.0,79.0,4.7894736842105265,4.157894736842105,8.29005403915604
25322.0,0,34.46638872164943,3,81.0,1.975609756097561,9.171701559422068,20.91576089558693,2,93.0,81.0,4.428571428571429,3.857142857142857,8.980289353658899
25323.0,0,32.0426935384987,2,83.0,2.024390243902439,9.57764791515602,17.560778195388252,2,104.0,83.0,4.7272727272727275,3.772727272727273,9.649041864840445
25324.0,1,34.199931839350974,2,85.0,2.125,9.784851366216557,16.61166525309869,2,106.0,85.0,4.818181818181818,3.8636363636363638,9.659662469719917
25325.0,0,45.99662174148974,3,87.0,2.1219512195121952,9.218872591475282,18.08166203106574,3,108.0,87.0,5.142857142857143,4.142857142857143,8.90758839973993
25326.0,0,42.959823208823295,2,89.0,2.1707317073170733,9.335256148310828,20.62973915247639,2,110.0,89.0,5.5,4.45,8.140797465687484
25327.0,0,27.520271645994228,4,92.0,2.1904761904761907,9.280564631605504,15.177202868841217,3,113.0,92.0,5.947368421052632,4.842105263157895,8.216764666181893
25328.0,0,32.2342609107396,2,93.0,2.2142857142857144,9.42951550362902,15.030570822184343,2,105.0,93.0,5.833333333333333,5.166666666666667,8.782171778238444
25329.0,0,25.602447968622428,3,95.0,2.2093023255813953,9.353240529661564,7.8337741111776715,2,95.0,95.0,6.333333333333333,6.333333333333333,8.633604949328385
25330.0,0,30.589120794783447,3,97.0,2.2045454545454546,9.149316157088498,8.33857370522613,3,97.0,97.0,6.466666666666667,6.466666666666667,8.013770609984036
25331.0,1,38.61032789445954,3,99.0,2.25,9.180417194972414,13.992579045720854,3,99.0,99.0,6.6,6.6,8.419773381003784
25332.0,1,41.39828729482434,2,101.0,2.3488372093023258,9.29222450498741,17.415197667712338,2,101.0,101.0,6.3125,6.3125,8.867753711035721
25333.0,0,41.00401436709825,2,103.0,2.395348837209302,9.563248510559392,18.812987213956465,2,103.0,103.0,6.866666666666666,6.866666666666666,8.85053292660798
